Year,region,state,group,method,deaths,group_percent
2016,Midwest,Ohio,Veteran Method,Suffocation,50,19.8
2016,Midwest,Ohio,Veteran Method,Poisoning,28,11.1
2016,Midwest,Ohio,Veteran Method,Firearms,161,63.9
2016,Midwest,Ohio,Veteran Method,Other suicide,13,5.2
2016,Midwest,South Dakota,Veteran Method,Other and low-count methods,20,100
2016,Midwest,Wisconsin,Veteran Method,Suffocation,19,13.6
2016,Midwest,Wisconsin,Veteran Method,Poisoning,15,10.7
2016,Midwest,Wisconsin,Veteran Method,Firearms,95,67.9
2016,Midwest,Wisconsin,Veteran Method,Other suicide,11,7.9
2016,South,All,Veteran Method,Suffocation,360,13.3
2016,South,All,Veteran Method,Poisoning,219,8.1
2016,South,All,Veteran Method,Firearms,"2,020",74.6
2016,South,All,Veteran Method,Other suicide,110,4.1
2016,South,Alabama,Veteran Method,Firearms,109,82
2016,South,Alabama,Veteran Method,Other and low-count methods,24,18
2016,South,Arkansas,Veteran Method,Firearms,66,70.2
2016,South,Arkansas,Veteran Method,Other and low-count methods,28,29.8
2016,South,Delaware,Veteran Method,Other and low-count methods,24,100
2016,South,District of Columbia,Veteran Method,Other and low-count methods,<10, 
2016,South,Florida,Veteran Method,Suffocation,71,12.9
2016,South,Florida,Veteran Method,Poisoning,52,9.5
2016,South,Florida,Veteran Method,Firearms,404,73.5
2016,South,Florida,Veteran Method,Other suicide,23,4.2
2016,South,Georgia,Veteran Method,Suffocation,19,9.3
2016,South,Georgia,Veteran Method,Poisoning,17,8.3
2016,South,Georgia,Veteran Method,Firearms,151,74
2016,South,Georgia,Veteran Method,Other suicide,17,8.3
2016,South,Kentucky,Veteran Method,Suffocation,18,16.1
2016,South,Kentucky,Veteran Method,Firearms,84,75
2016,South,Kentucky,Veteran Method,Other and low-count methods,10,8.9
2016,South,Louisiana,Veteran Method,Firearms,63,80.8
2016,South,Louisiana,Veteran Method,Other and low-count methods,15,19.2
2016,South,Maryland,Veteran Method,Suffocation,16,22.2
2016,South,Maryland,Veteran Method,Firearms,45,62.5
2016,South,Maryland,Veteran Method,Other and low-count methods,11,15.3
2016,South,Mississippi,Veteran Method,Other and low-count methods,54,100
2016,South,North Carolina,Veteran Method,Poisoning,29,15.9
2016,South,North Carolina,Veteran Method,Firearms,124,68.1
2016,South,North Carolina,Veteran Method,Other and low-count methods,29,15.9
2016,South,Oklahoma,Veteran Method,Firearms,90,81.1
2016,South,Oklahoma,Veteran Method,Other and low-count methods,21,18.9
2016,South,South Carolina,Veteran Method,Suffocation,12,9.4
2016,South,South Carolina,Veteran Method,Firearms,100,78.7
2016,South,South Carolina,Veteran Method,Other and low-count methods,15,11.8
2016,South,Tennessee,Veteran Method,Suffocation,24,14
2016,South,Tennessee,Veteran Method,Firearms,122,71.3
2016,South,Tennessee,Veteran Method,Other and low-count methods,25,14.6
2016,South,Texas,Veteran Method,Suffocation,77,14.3
2016,South,Texas,Veteran Method,Poisoning,40,7.4
2016,South,Texas,Veteran Method,Firearms,405,75.1
2016,South,Texas,Veteran Method,Other suicide,17,3.2
2016,South,Virginia,Veteran Method,Suffocation,34,16.7
2016,South,Virginia,Veteran Method,Poisoning,14,6.9
2016,South,Virginia,Veteran Method,Firearms,145,71.1
2016,South,Virginia,Veteran Method,Other suicide,11,5.4
2016,South,West Virginia,Veteran Method,Firearms,42,80.8
2016,South,West Virginia,Veteran Method,Other and low-count methods,10,19.2
2016,West,All,Veteran Method,Suffocation,237,14.7
2016,West,All,Veteran Method,Poisoning,189,11.7
2016,West,All,Veteran Method,Firearms,"1,096",68.1
2016,West,All,Veteran Method,Other suicide,88,5.5
2016,West,Alaska,Veteran Method,Other and low-count methods,17,100
2016,West,Arizona,Veteran Method,Poisoning,22,9.5
2016,West,Arizona,Veteran Method,Firearms,183,79.2
2016,West,Arizona,Veteran Method,Other and low-count methods,26,11.3
2016,West,California,Veteran Method,Suffocation,84,16.8
2016,West,California,Veteran Method,Poisoning,50,10
2016,West,California,Veteran Method,Firearms,322,64.5
2016,West,California,Veteran Method,Other suicide,43,8.6
2016,West,Colorado,Veteran Method,Suffocation,29,17
2016,West,Colorado,Veteran Method,Firearms,115,67.3
2016,West,Colorado,Veteran Method,Other and low-count methods,27,15.8
2016,West,Hawaii,Veteran Method,Other and low-count methods,12,100
2016,West,Idaho,Veteran Method,Firearms,44,73.3
2016,West,Idaho,Veteran Method,Other and low-count methods,16,26.7
2016,West,Montana,Veteran Method,Firearms,33,71.7
2016,West,Montana,Veteran Method,Other and low-count methods,13,28.3
2016,West,Nevada,Veteran Method,Poisoning,16,14.8
2016,West,Nevada,Veteran Method,Firearms,76,70.4
2016,West,Nevada,Veteran Method,Other and low-count methods,16,14.8
2016,West,New Mexico,Veteran Method,Firearms,51,72.9
2016,West,New Mexico,Veteran Method,Other and low-count methods,19,27.1
2016,West,Oregon,Veteran Method,Suffocation,17,13.2
2016,West,Oregon,Veteran Method,Firearms,93,72.1
2016,West,Oregon,Veteran Method,Other and low-count methods,19,14.7
2016,West,Utah,Veteran Method,Poisoning,10,16.4
2016,West,Utah,Veteran Method,Firearms,39,63.9
2016,West,Utah,Veteran Method,Other and low-count methods,12,19.7
2016,West,Washington,Veteran Method,Suffocation,30,16.3
2016,West,Washington,Veteran Method,Poisoning,29,15.8
2016,West,Washington,Veteran Method,Firearms,109,59.2
2016,West,Washington,Veteran Method,Other suicide,16,8.7
2016,West,Wyoming,Veteran Method,Other and low-count methods,22,100
2016,Northeast,All,General Adult Population Method,Suffocation,"1,852",31.4
2016,Northeast,All,General Adult Population Method,Poisoning,"1,103",18.7
2016,Northeast,All,General Adult Population Method,Firearms,"2,176",37
2016,Northeast,All,General Adult Population Method,Other suicide,758,12.9
2016,Northeast,Connecticut,General Adult Population Method,Suffocation,122,31.4
2016,Northeast,Connecticut,General Adult Population Method,Poisoning,108,27.8
2016,Northeast,Connecticut,General Adult Population Method,Firearms,109,28
2016,Northeast,Connecticut,General Adult Population Method,Other suicide,50,12.9
2016,Northeast,Maine,General Adult Population Method,Suffocation,47,21.5
2016,Northeast,Maine,General Adult Population Method,Poisoning,47,21.5
2016,Northeast,Maine,General Adult Population Method,Firearms,107,48.9
2016,Northeast,Maine,General Adult Population Method,Other suicide,18,8.2
2016,Northeast,Massachusetts,General Adult Population Method,Suffocation,266,43.7
2016,Northeast,Massachusetts,General Adult Population Method,Poisoning,129,21.2
2016,Northeast,Massachusetts,General Adult Population Method,Firearms,138,22.7
2016,Northeast,Massachusetts,General Adult Population Method,Other suicide,76,12.5
2016,Northeast,New Hampshire,General Adult Population Method,Suffocation,58,24.5
2016,Northeast,New Hampshire,General Adult Population Method,Poisoning,44,18.6
2016,Northeast,New Hampshire,General Adult Population Method,Firearms,121,51.1
2016,Northeast,New Hampshire,General Adult Population Method,Other suicide,14,5.9
2016,Northeast,New Jersey,General Adult Population Method,Suffocation,276,41.1
2016,Northeast,New Jersey,General Adult Population Method,Poisoning,113,16.8
2016,Northeast,New Jersey,General Adult Population Method,Firearms,173,25.8
2016,Northeast,New Jersey,General Adult Population Method,Other suicide,109,16.2
2016,Northeast,New York,General Adult Population Method,Suffocation,550,34.1
2016,Northeast,New York,General Adult Population Method,Poisoning,284,17.6
2016,Northeast,New York,General Adult Population Method,Firearms,477,29.5
2016,Northeast,New York,General Adult Population Method,Other suicide,304,18.8
2016,Northeast,Pennsylvania,General Adult Population Method,Suffocation,470,24.6
2016,Northeast,Pennsylvania,General Adult Population Method,Poisoning,340,17.8
2016,Northeast,Pennsylvania,General Adult Population Method,Firearms,947,49.6
2016,Northeast,Pennsylvania,General Adult Population Method,Other suicide,152,8
2016,Northeast,Rhode Island,General Adult Population Method,Suffocation,43,34.7
2016,Northeast,Rhode Island,General Adult Population Method,Poisoning,23,18.5
2016,Northeast,Rhode Island,General Adult Population Method,Firearms,35,28.2
2016,Northeast,Rhode Island,General Adult Population Method,Other suicide,23,18.5
2016,Northeast,Vermont,General Adult Population Method,Suffocation,20,17.2
2016,Northeast,Vermont,General Adult Population Method,Poisoning,15,12.9
2016,Northeast,Vermont,General Adult Population Method,Firearms,69,59.5
2016,Northeast,Vermont,General Adult Population Method,Other suicide,12,10.3
2016,Midwest,All,General Adult Population Method,Suffocation,"2,514",26.7
2016,Midwest,All,General Adult Population Method,Poisoning,"1,457",15.5
2016,Midwest,All,General Adult Population Method,Firearms,"4,784",50.8
2016,Midwest,All,General Adult Population Method,Other suicide,667,7.1
2016,Midwest,Illinois,General Adult Population Method,Suffocation,463,33.8
2016,Midwest,Illinois,General Adult Population Method,Poisoning,242,17.7
2016,Midwest,Illinois,General Adult Population Method,Firearms,491,35.9
2016,Midwest,Illinois,General Adult Population Method,Other suicide,173,12.6
2016,Midwest,Indiana,General Adult Population Method,Suffocation,254,25.4
2016,Midwest,Indiana,General Adult Population Method,Poisoning,123,12.3
2016,Midwest,Indiana,General Adult Population Method,Firearms,576,57.5
2016,Midwest,Indiana,General Adult Population Method,Other suicide,48,4.8
2016,Midwest,Iowa,General Adult Population Method,Suffocation,129,29.7
2016,Midwest,Iowa,General Adult Population Method,Poisoning,69,15.9
2016,Midwest,Iowa,General Adult Population Method,Firearms,222,51.2
2016,Midwest,Iowa,General Adult Population Method,Other suicide,14,3.2
2016,Midwest,Kansas,General Adult Population Method,Suffocation,127,25.6
2016,Midwest,Kansas,General Adult Population Method,Poisoning,81,16.3
2016,Midwest,Kansas,General Adult Population Method,Firearms,248,50
2016,Midwest,Kansas,General Adult Population Method,Other suicide,40,8.1
2016,Midwest,Michigan,General Adult Population Method,Suffocation,312,23.9
2016,Midwest,Michigan,General Adult Population Method,Poisoning,210,16.1
2016,Midwest,Michigan,General Adult Population Method,Firearms,697,53.3
2016,Midwest,Michigan,General Adult Population Method,Other suicide,88,6.7
2016,Midwest,Minnesota,General Adult Population Method,Suffocation,214,30.1
2016,Midwest,Minnesota,General Adult Population Method,Poisoning,127,17.8
2016,Midwest,Minnesota,General Adult Population Method,Firearms,319,44.8
2016,Midwest,Minnesota,General Adult Population Method,Other suicide,52,7.3
2016,Midwest,Missouri,General Adult Population Method,Suffocation,256,23.4
2016,Midwest,Missouri,General Adult Population Method,Poisoning,157,14.3
2016,Midwest,Missouri,General Adult Population Method,Firearms,630,57.5
2016,Midwest,Missouri,General Adult Population Method,Other suicide,52,4.7
2016,Midwest,Nebraska,General Adult Population Method,Suffocation,75,32.3
2016,Midwest,Nebraska,General Adult Population Method,Poisoning,32,13.8
2016,Midwest,Nebraska,General Adult Population Method,Firearms,111,47.8
2016,Midwest,Nebraska,General Adult Population Method,Other suicide,14,6
2016,Midwest,North Dakota,General Adult Population Method,Suffocation,40,29.9
2016,Midwest,North Dakota,General Adult Population Method,Firearms,73,54.5
2016,Midwest,North Dakota,General Adult Population Method,Other and low-count methods,21,15.7
2016,Midwest,Ohio,General Adult Population Method,Suffocation,404,24.4
2016,Midwest,Ohio,General Adult Population Method,Poisoning,254,15.3
2016,Midwest,Ohio,General Adult Population Method,Firearms,897,54.2
2016,Midwest,Ohio,General Adult Population Method,Other suicide,100,6
2016,Midwest,South Dakota,General Adult Population Method,Suffocation,50,32.1
2016,Midwest,South Dakota,General Adult Population Method,Firearms,83,53.2
2016,Midwest,South Dakota,General Adult Population Method,Other and low-count methods,23,14.7
2016,Midwest,Wisconsin,General Adult Population Method,Suffocation,190,22.9
2016,Midwest,Wisconsin,General Adult Population Method,Poisoning,133,16
2016,Midwest,Wisconsin,General Adult Population Method,Firearms,437,52.6
2016,Midwest,Wisconsin,General Adult Population Method,Other suicide,71,8.5
2016,South,All,General Adult Population Method,Suffocation,"3,601",21.2
2016,South,All,General Adult Population Method,Poisoning,"2,209",13
2016,South,All,General Adult Population Method,Firearms,"10,104",59.4
2016,South,All,General Adult Population Method,Other suicide,"1,097",6.4
2016,South,Alabama,General Adult Population Method,Suffocation,133,17.3
2016,South,Alabama,General Adult Population Method,Poisoning,66,8.6
2016,South,Alabama,General Adult Population Method,Firearms,537,69.8
2016,South,Alabama,General Adult Population Method,Other suicide,33,4.3
2016,South,Arkansas,General Adult Population Method,Suffocation,114,21.3
2016,South,Arkansas,General Adult Population Method,Poisoning,71,13.3
2016,South,Arkansas,General Adult Population Method,Firearms,321,60.1
2016,South,Arkansas,General Adult Population Method,Other suicide,28,5.2
2016,South,Delaware,General Adult Population Method,Suffocation,25,21.4
2016,South,Delaware,General Adult Population Method,Poisoning,14,12
2016,South,Delaware,General Adult Population Method,Firearms,64,54.7
2016,South,Delaware,General Adult Population Method,Other suicide,14,12
2016,South,District of Columbia,General Adult Population Method,Suffocation,14,35
2016,South,District of Columbia,General Adult Population Method,Poisoning,14,35
2016,South,District of Columbia,General Adult Population Method,Other and low-count methods,12,30
2016,South,Florida,General Adult Population Method,Suffocation,632,20.6
2016,South,Florida,General Adult Population Method,Poisoning,519,16.9
2016,South,Florida,General Adult Population Method,Firearms,"1,644",53.5
2016,South,Florida,General Adult Population Method,Other suicide,279,9.1
2016,South,Georgia,General Adult Population Method,Suffocation,274,20.3
2016,South,Georgia,General Adult Population Method,Poisoning,147,10.9
2016,South,Georgia,General Adult Population Method,Firearms,846,62.6
2016,South,Georgia,General Adult Population Method,Other suicide,85,6.3
2016,South,Kentucky,General Adult Population Method,Suffocation,153,21
2016,South,Kentucky,General Adult Population Method,Poisoning,70,9.6
2016,South,Kentucky,General Adult Population Method,Firearms,479,65.8
2016,South,Kentucky,General Adult Population Method,Other suicide,26,3.6
2016,South,Louisiana,General Adult Population Method,Suffocation,137,20.9
2016,South,Louisiana,General Adult Population Method,Poisoning,54,8.2
2016,South,Louisiana,General Adult Population Method,Firearms,431,65.7
2016,South,Louisiana,General Adult Population Method,Other suicide,34,5.2
2016,South,Maryland,General Adult Population Method,Suffocation,162,28.5
2016,South,Maryland,General Adult Population Method,Poisoning,108,19
2016,South,Maryland,General Adult Population Method,Firearms,245,43.1
2016,South,Maryland,General Adult Population Method,Other suicide,53,9.3
